Number,MSE
11946,0.093617
11947,0.093615
11948,0.093613
11949,0.093611
11950,0.093608
11951,0.093606
11952,0.093604
11953,0.093602
11954,0.093600
11955,0.093598
11956,0.093596
11957,0.093594
11958,0.093592
11959,0.093590
11960,0.093588
11961,0.093586
11962,0.093584
11963,0.093582
11964,0.093580
11965,0.093578
11966,0.093575
11967,0.093573
11968,0.093571
11969,0.093569
11970,0.093567
11971,0.093565
11972,0.093563
11973,0.093561
11974,0.093559
11975,0.093557
11976,0.093555
11977,0.093553
11978,0.093551
11979,0.093549
11980,0.093547
11981,0.093545
11982,0.093543
11983,0.093541
11984,0.093539
11985,0.093536
11986,0.093534
11987,0.093532
11988,0.093530
11989,0.093528
11990,0.093526
11991,0.093524
11992,0.093522
11993,0.093520
11994,0.093518
11995,0.093516
11996,0.093514
11997,0.093512
11998,0.093510
11999,0.093508
12000,0.093506
12001,0.093504
12002,0.093502
12003,0.093500
12004,0.093498
12005,0.093496
12006,0.093494
12007,0.093491
12008,0.093489
12009,0.093487
12010,0.093485
12011,0.093483
12012,0.093481
12013,0.093479
12014,0.093477
12015,0.093475
12016,0.093473
12017,0.093471
12018,0.093469
12019,0.093467
12020,0.093465
12021,0.093463
12022,0.093461
12023,0.093459
12024,0.093457
12025,0.093455
12026,0.093453
12027,0.093451
12028,0.093449
12029,0.093447
12030,0.093445
12031,0.093443
12032,0.093441
12033,0.093439
12034,0.093436
12035,0.093434
12036,0.093432
12037,0.093430
12038,0.093428
12039,0.093426
12040,0.093424
12041,0.093422
12042,0.093420
12043,0.093418
12044,0.093416
12045,0.093414
12046,0.093412
12047,0.093410
12048,0.093408
12049,0.093406
12050,0.093404
12051,0.093402
12052,0.093400
12053,0.093398
12054,0.093396
12055,0.093394
12056,0.093392
12057,0.093390
12058,0.093388
12059,0.093386
12060,0.093384
12061,0.093382
12062,0.093380
12063,0.093378
12064,0.093376
12065,0.093374
12066,0.093372
12067,0.093370
12068,0.093368
12069,0.093366
12070,0.093364
12071,0.093361
12072,0.093359
12073,0.093357
12074,0.093355
12075,0.093353
12076,0.093351
12077,0.093349
12078,0.093347
12079,0.093345
12080,0.093343
12081,0.093341
12082,0.093339
12083,0.093337
12084,0.093335
12085,0.093333
12086,0.093331
12087,0.093329
12088,0.093327
12089,0.093325
12090,0.093323
12091,0.093321
12092,0.093319
12093,0.093317
12094,0.093315
12095,0.093313
12096,0.093311
12097,0.093309
12098,0.093307
12099,0.093305
12100,0.093303
12101,0.093301
12102,0.093299
12103,0.093297
12104,0.093295
12105,0.093293
12106,0.093291
12107,0.093289
12108,0.093287
12109,0.093285
12110,0.093283
12111,0.093281
12112,0.093279
12113,0.093277
12114,0.093275
12115,0.093273
12116,0.093271
12117,0.093269
12118,0.093267
12119,0.093265
12120,0.093263
12121,0.093261
12122,0.093259
12123,0.093257
12124,0.093255
12125,0.093253
12126,0.093251
12127,0.093249
12128,0.093247
12129,0.093245
12130,0.093243
12131,0.093241
12132,0.093239
12133,0.093237
12134,0.093235
12135,0.093233
12136,0.093231
12137,0.093229
12138,0.093227
12139,0.093225
12140,0.093223
12141,0.093221
12142,0.093219
12143,0.093217
12144,0.093215
12145,0.093213
12146,0.093211
12147,0.093209
12148,0.093207
12149,0.093205
12150,0.093203
12151,0.093201
12152,0.093199
12153,0.093197
12154,0.093195
12155,0.093193
12156,0.093191
12157,0.093189
12158,0.093187
12159,0.093185
12160,0.093183
12161,0.093181
12162,0.093179
12163,0.093177
12164,0.093175
12165,0.093173
12166,0.093171
12167,0.093169
12168,0.093167
12169,0.093165
12170,0.093163
12171,0.093161
12172,0.093159
12173,0.093157
12174,0.093155
12175,0.093153
12176,0.093151
12177,0.093149
12178,0.093147
12179,0.093145
12180,0.093143
12181,0.093141
12182,0.093139
12183,0.093137
12184,0.093135
12185,0.093133
12186,0.093131
12187,0.093129
12188,0.093127
12189,0.093125
12190,0.093123
12191,0.093121
12192,0.093119
12193,0.093117
12194,0.093115
12195,0.093113
12196,0.093112
12197,0.093110
12198,0.093108
12199,0.093106
12200,0.093104
12201,0.093102
12202,0.093100
12203,0.093098
12204,0.093096
12205,0.093094
12206,0.093092
12207,0.093090
12208,0.093088
12209,0.093086
12210,0.093084
12211,0.093082
12212,0.093080
12213,0.093078
12214,0.093076
12215,0.093074
12216,0.093072
12217,0.093070
12218,0.093068
12219,0.093066
12220,0.093064
12221,0.093062
12222,0.093060
12223,0.093058
12224,0.093056
12225,0.093054
12226,0.093052
12227,0.093050
12228,0.093048
12229,0.093046
12230,0.093044
12231,0.093042
12232,0.093040
12233,0.093038
12234,0.093037
12235,0.093035
12236,0.093033
12237,0.093031
12238,0.093029
12239,0.093027
12240,0.093025
12241,0.093023
12242,0.093021
12243,0.093019
12244,0.093017
12245,0.093015
12246,0.093013
12247,0.093011
12248,0.093009
12249,0.093007
12250,0.093005
12251,0.093003
12252,0.093001
12253,0.092999
12254,0.092997
12255,0.092995
12256,0.092993
12257,0.092991
12258,0.092989
12259,0.092987
12260,0.092985
12261,0.092984
12262,0.092982
12263,0.092980
12264,0.092978
12265,0.092976
12266,0.092974
12267,0.092972
12268,0.092970
12269,0.092968
12270,0.092966
12271,0.092964
12272,0.092962
12273,0.092960
12274,0.092958
12275,0.092956
12276,0.092954
12277,0.092952
12278,0.092950
12279,0.092948
12280,0.092946
12281,0.092944
12282,0.092942
12283,0.092941
12284,0.092939
12285,0.092937
12286,0.092935
12287,0.092933
12288,0.092931
12289,0.092929
12290,0.092927
12291,0.092925
12292,0.092923
12293,0.092921
12294,0.092919
12295,0.092917
12296,0.092915
12297,0.092913
12298,0.092911
12299,0.092909
12300,0.092907
12301,0.092905
12302,0.092904
12303,0.092902
12304,0.092900
12305,0.092898
12306,0.092896
12307,0.092894
12308,0.092892
12309,0.092890
12310,0.092888
12311,0.092886
12312,0.092884
12313,0.092882
12314,0.092880
12315,0.092878
12316,0.092876
12317,0.092874
12318,0.092872
12319,0.092870
12320,0.092869
12321,0.092867
12322,0.092865
12323,0.092863
12324,0.092861
12325,0.092859
12326,0.092857
12327,0.092855
12328,0.092853
12329,0.092851
12330,0.092849
12331,0.092847
12332,0.092845
12333,0.092843
12334,0.092841
12335,0.092839
12336,0.092838
12337,0.092836
12338,0.092834
12339,0.092832
12340,0.092830
12341,0.092828
12342,0.092826
12343,0.092824
12344,0.092822
12345,0.092820
12346,0.092818
12347,0.092816
12348,0.092814
12349,0.092812
12350,0.092810
12351,0.092809
12352,0.092807
12353,0.092805
12354,0.092803
12355,0.092801
12356,0.092799
12357,0.092797
12358,0.092795
12359,0.092793
12360,0.092791
12361,0.092789
12362,0.092787
12363,0.092785
12364,0.092783
12365,0.092782
12366,0.092780
12367,0.092778
12368,0.092776
12369,0.092774
12370,0.092772
12371,0.092770
12372,0.092768
12373,0.092766
12374,0.092764
12375,0.092762
12376,0.092760
12377,0.092758
12378,0.092757
12379,0.092755
12380,0.092753
12381,0.092751
12382,0.092749
12383,0.092747
12384,0.092745
12385,0.092743
12386,0.092741
12387,0.092739
12388,0.092737
12389,0.092735
12390,0.092734
12391,0.092732
12392,0.092730
12393,0.092728
12394,0.092726
12395,0.092724
12396,0.092722
12397,0.092720
12398,0.092718
12399,0.092716
12400,0.092714
12401,0.092712
12402,0.092711
12403,0.092709
12404,0.092707
12405,0.092705
12406,0.092703
12407,0.092701
12408,0.092699
12409,0.092697
12410,0.092695
12411,0.092693
12412,0.092691
12413,0.092689
12414,0.092688
12415,0.092686
12416,0.092684
12417,0.092682
12418,0.092680
12419,0.092678
12420,0.092676
12421,0.092674
12422,0.092672
12423,0.092670
12424,0.092669
12425,0.092667
12426,0.092665
12427,0.092663
12428,0.092661
12429,0.092659
12430,0.092657
12431,0.092655
12432,0.092653
12433,0.092651
12434,0.092649
12435,0.092648
12436,0.092646
12437,0.092644
12438,0.092642
12439,0.092640
12440,0.092638
12441,0.092636
12442,0.092634
12443,0.092632
12444,0.092630
12445,0.092629
12446,0.092627
12447,0.092625
12448,0.092623
12449,0.092621
12450,0.092619
12451,0.092617
12452,0.092615
12453,0.092613
12454,0.092611
12455,0.092610
12456,0.092608
12457,0.092606
12458,0.092604
12459,0.092602
12460,0.092600
12461,0.092598
12462,0.092596
12463,0.092594
12464,0.092592
12465,0.092591
12466,0.092589
12467,0.092587
12468,0.092585
12469,0.092583
12470,0.092581
12471,0.092579
12472,0.092577
12473,0.092575
12474,0.092574
12475,0.092572
12476,0.092570
12477,0.092568
12478,0.092566
12479,0.092564
12480,0.092562
12481,0.092560
12482,0.092558
12483,0.092556
12484,0.092555
12485,0.092553
12486,0.092551
12487,0.092549
12488,0.092547
12489,0.092545
12490,0.092543
12491,0.092541
12492,0.092540
12493,0.092538
12494,0.092536
12495,0.092534
12496,0.092532
12497,0.092530
12498,0.092528
12499,0.092526
12500,0.092524
12501,0.092523
12502,0.092521
12503,0.092519
12504,0.092517
12505,0.092515
12506,0.092513
12507,0.092511
12508,0.092509
12509,0.092507
12510,0.092506
12511,0.092504
12512,0.092502
12513,0.092500
12514,0.092498
12515,0.092496
12516,0.092494
12517,0.092492
12518,0.092491
12519,0.092489
12520,0.092487
12521,0.092485
12522,0.092483
12523,0.092481
12524,0.092479
12525,0.092477
12526,0.092476
12527,0.092474
12528,0.092472
12529,0.092470
12530,0.092468
12531,0.092466
12532,0.092464
12533,0.092462
12534,0.092461
12535,0.092459
12536,0.092457
12537,0.092455
12538,0.092453
12539,0.092451
12540,0.092449
12541,0.092447
12542,0.092446
12543,0.092444
12544,0.092442
12545,0.092440
12546,0.092438
12547,0.092436
12548,0.092434
12549,0.092432
12550,0.092431
12551,0.092429
12552,0.092427
12553,0.092425
12554,0.092423
12555,0.092421
12556,0.092419
12557,0.092418
12558,0.092416
12559,0.092414
12560,0.092412
12561,0.092410
12562,0.092408
12563,0.092406
12564,0.092404
12565,0.092403
12566,0.092401
12567,0.092399
12568,0.092397
12569,0.092395
12570,0.092393
12571,0.092391
12572,0.092390
12573,0.092388
12574,0.092386
12575,0.092384
12576,0.092382
12577,0.092380
12578,0.092378
12579,0.092377
12580,0.092375
12581,0.092373
12582,0.092371
12583,0.092369
12584,0.092367
12585,0.092365
12586,0.092363
12587,0.092362
12588,0.092360
12589,0.092358
12590,0.092356
12591,0.092354
12592,0.092352
12593,0.092350
12594,0.092349
12595,0.092347
12596,0.092345
12597,0.092343
12598,0.092341
12599,0.092339
12600,0.092338
12601,0.092336
12602,0.092334
12603,0.092332
12604,0.092330
12605,0.092328
12606,0.092326
12607,0.092325
12608,0.092323
12609,0.092321
12610,0.092319
12611,0.092317
12612,0.092315
12613,0.092313
12614,0.092312
12615,0.092310
12616,0.092308
12617,0.092306
12618,0.092304
12619,0.092302
12620,0.092300
12621,0.092299
12622,0.092297
12623,0.092295
12624,0.092293
12625,0.092291
12626,0.092289
12627,0.092288
12628,0.092286
12629,0.092284
12630,0.092282
12631,0.092280
12632,0.092278
12633,0.092276
12634,0.092275
12635,0.092273
12636,0.092271
12637,0.092269
12638,0.092267
12639,0.092265
12640,0.092264
12641,0.092262
12642,0.092260
12643,0.092258
12644,0.092256
12645,0.092254
12646,0.092253
12647,0.092251
12648,0.092249
12649,0.092247
12650,0.092245
12651,0.092243
12652,0.092241
12653,0.092240
12654,0.092238
12655,0.092236
12656,0.092234
12657,0.092232
12658,0.092230
12659,0.092229
12660,0.092227
12661,0.092225
12662,0.092223
12663,0.092221
12664,0.092219
12665,0.092218
12666,0.092216
12667,0.092214
12668,0.092212
12669,0.092210
12670,0.092208
12671,0.092207
12672,0.092205
12673,0.092203
12674,0.092201
12675,0.092199
12676,0.092197
12677,0.092196
12678,0.092194
12679,0.092192
12680,0.092190
12681,0.092188
12682,0.092186
12683,0.092185
12684,0.092183
12685,0.092181
12686,0.092179
12687,0.092177
12688,0.092175
12689,0.092174
12690,0.092172
12691,0.092170
12692,0.092168
12693,0.092166
12694,0.092164
12695,0.092163
12696,0.092161
12697,0.092159
12698,0.092157
12699,0.092155
12700,0.092154
12701,0.092152
12702,0.092150
12703,0.092148
12704,0.092146
12705,0.092144
12706,0.092143
12707,0.092141
12708,0.092139
12709,0.092137
12710,0.092135
12711,0.092133
12712,0.092132
12713,0.092130
12714,0.092128
12715,0.092126
12716,0.092124
12717,0.092123
12718,0.092121
12719,0.092119
12720,0.092117
12721,0.092115
12722,0.092113
12723,0.092112
12724,0.092110
12725,0.092108
12726,0.092106
12727,0.092104
12728,0.092103
12729,0.092101
12730,0.092099
12731,0.092097
12732,0.092095
12733,0.092093
12734,0.092092
12735,0.092090
12736,0.092088
12737,0.092086
12738,0.092084
12739,0.092083
12740,0.092081
12741,0.092079
12742,0.092077
12743,0.092075
12744,0.092073
12745,0.092072
12746,0.092070
12747,0.092068
12748,0.092066
12749,0.092064
12750,0.092063
12751,0.092061
12752,0.092059
12753,0.092057
12754,0.092055
12755,0.092054
12756,0.092052
12757,0.092050
12758,0.092048
12759,0.092046
12760,0.092045
12761,0.092043
12762,0.092041
12763,0.092039
12764,0.092037
12765,0.092035
12766,0.092034
12767,0.092032
12768,0.092030
12769,0.092028
12770,0.092026
12771,0.092025
12772,0.092023
12773,0.092021
12774,0.092019
12775,0.092017
12776,0.092016
12777,0.092014
12778,0.092012
12779,0.092010
12780,0.092008
12781,0.092007
12782,0.092005
12783,0.092003
12784,0.092001
12785,0.091999
12786,0.091998
12787,0.091996
12788,0.091994
12789,0.091992
12790,0.091990
12791,0.091989
12792,0.091987
12793,0.091985
12794,0.091983
12795,0.091981
12796,0.091980
12797,0.091978
12798,0.091976
12799,0.091974
12800,0.091972
12801,0.091971
12802,0.091969
12803,0.091967
12804,0.091965
12805,0.091963
12806,0.091962
12807,0.091960
12808,0.091958
12809,0.091956
12810,0.091954
12811,0.091953
12812,0.091951
12813,0.091949
12814,0.091947
12815,0.091945
12816,0.091944
12817,0.091942
12818,0.091940
12819,0.091938
12820,0.091937
12821,0.091935
12822,0.091933
12823,0.091931
12824,0.091929
12825,0.091928
12826,0.091926
12827,0.091924
12828,0.091922
12829,0.091920
12830,0.091919
12831,0.091917
12832,0.091915
12833,0.091913
12834,0.091911
12835,0.091910
12836,0.091908
12837,0.091906
12838,0.091904
12839,0.091903
12840,0.091901
12841,0.091899
12842,0.091897
12843,0.091895
12844,0.091894
12845,0.091892
12846,0.091890
12847,0.091888
12848,0.091886
12849,0.091885
12850,0.091883
12851,0.091881
12852,0.091879
12853,0.091878
12854,0.091876
12855,0.091874
12856,0.091872
12857,0.091870
12858,0.091869
12859,0.091867
12860,0.091865
12861,0.091863
12862,0.091862
12863,0.091860
12864,0.091858
12865,0.091856
12866,0.091854
12867,0.091853
12868,0.091851
12869,0.091849
12870,0.091847
12871,0.091846
12872,0.091844
12873,0.091842
12874,0.091840
12875,0.091838
12876,0.091837
12877,0.091835
12878,0.091833
12879,0.091831
12880,0.091830
12881,0.091828
12882,0.091826
12883,0.091824
12884,0.091822
12885,0.091821
12886,0.091819
12887,0.091817
12888,0.091815
12889,0.091814
12890,0.091812
12891,0.091810
12892,0.091808
12893,0.091807
12894,0.091805
12895,0.091803
12896,0.091801
12897,0.091799
12898,0.091798
12899,0.091796
12900,0.091794
12901,0.091792
12902,0.091791
12903,0.091789
12904,0.091787
12905,0.091785
12906,0.091784
12907,0.091782
12908,0.091780
12909,0.091778
12910,0.091776
12911,0.091775
12912,0.091773
12913,0.091771
12914,0.091769
12915,0.091768
12916,0.091766
12917,0.091764
12918,0.091762
12919,0.091761
12920,0.091759
12921,0.091757
12922,0.091755
12923,0.091753
12924,0.091752
12925,0.091750
12926,0.091748
12927,0.091746
12928,0.091745
12929,0.091743
12930,0.091741
12931,0.091739
12932,0.091738
12933,0.091736
12934,0.091734
12935,0.091732
12936,0.091731
12937,0.091729
12938,0.091727
12939,0.091725
12940,0.091724
12941,0.091722
12942,0.091720
12943,0.091718
12944,0.091717
12945,0.091715
12946,0.091713
12947,0.091711
12948,0.091710
12949,0.091708
12950,0.091706
12951,0.091704
12952,0.091702
12953,0.091701
12954,0.091699
12955,0.091697
12956,0.091695
12957,0.091694
12958,0.091692
12959,0.091690
12960,0.091688
12961,0.091687
12962,0.091685
12963,0.091683
12964,0.091681
12965,0.091680
12966,0.091678
12967,0.091676
12968,0.091674
12969,0.091673
12970,0.091671
12971,0.091669
12972,0.091667
12973,0.091666
12974,0.091664
12975,0.091662
12976,0.091660
12977,0.091659
12978,0.091657
12979,0.091655
12980,0.091653
12981,0.091652
12982,0.091650
12983,0.091648
12984,0.091646
12985,0.091645
12986,0.091643
12987,0.091641
12988,0.091639
12989,0.091638
12990,0.091636
12991,0.091634
12992,0.091633
12993,0.091631
12994,0.091629
12995,0.091627
12996,0.091626
12997,0.091624
12998,0.091622
12999,0.091620
13000,0.091619
13001,0.091617
13002,0.091615
13003,0.091613
13004,0.091612
13005,0.091610
13006,0.091608
13007,0.091606
13008,0.091605
13009,0.091603
13010,0.091601
13011,0.091599
13012,0.091598
13013,0.091596
13014,0.091594
13015,0.091592
13016,0.091591
13017,0.091589
13018,0.091587
13019,0.091586
13020,0.091584
13021,0.091582
13022,0.091580
13023,0.091579
13024,0.091577
13025,0.091575
13026,0.091573
13027,0.091572
13028,0.091570
13029,0.091568
13030,0.091566
13031,0.091565
13032,0.091563
13033,0.091561
13034,0.091559
13035,0.091558
13036,0.091556
13037,0.091554
13038,0.091553
13039,0.091551
13040,0.091549
13041,0.091547
13042,0.091546
13043,0.091544
13044,0.091542
13045,0.091540
13046,0.091539
13047,0.091537
13048,0.091535
13049,0.091534
13050,0.091532
13051,0.091530
13052,0.091528
13053,0.091527
13054,0.091525
13055,0.091523
13056,0.091521
13057,0.091520
13058,0.091518
13059,0.091516
13060,0.091515
13061,0.091513
13062,0.091511
13063,0.091509
13064,0.091508
13065,0.091506
13066,0.091504
13067,0.091502
13068,0.091501
13069,0.091499
13070,0.091497
13071,0.091496
13072,0.091494
13073,0.091492
13074,0.091490
13075,0.091489
13076,0.091487
13077,0.091485
13078,0.091483
13079,0.091482
13080,0.091480
13081,0.091478
13082,0.091477
13083,0.091475
13084,0.091473
13085,0.091471
13086,0.091470
13087,0.091468
13088,0.091466
13089,0.091465
13090,0.091463
13091,0.091461
13092,0.091459
13093,0.091458
13094,0.091456
13095,0.091454
13096,0.091453
13097,0.091451
13098,0.091449
13099,0.091447
13100,0.091446
13101,0.091444
13102,0.091442
13103,0.091441
13104,0.091439
13105,0.091437
13106,0.091435
13107,0.091434
13108,0.091432
13109,0.091430
13110,0.091429
13111,0.091427
13112,0.091425
13113,0.091423
13114,0.091422
13115,0.091420
13116,0.091418
13117,0.091417
13118,0.091415
13119,0.091413
13120,0.091411
13121,0.091410
13122,0.091408
13123,0.091406
13124,0.091405
13125,0.091403
13126,0.091401
13127,0.091399
13128,0.091398
13129,0.091396
13130,0.091394
13131,0.091393
13132,0.091391
13133,0.091389
13134,0.091387
13135,0.091386
13136,0.091384
13137,0.091382
13138,0.091381
13139,0.091379
13140,0.091377
13141,0.091376
13142,0.091374
13143,0.091372
13144,0.091370
13145,0.091369
13146,0.091367
13147,0.091365
13148,0.091364
13149,0.091362
13150,0.091360
13151,0.091359
13152,0.091357
13153,0.091355
13154,0.091353
13155,0.091352
13156,0.091350
13157,0.091348
13158,0.091347
13159,0.091345
13160,0.091343
13161,0.091342
13162,0.091340
13163,0.091338
13164,0.091336
13165,0.091335
13166,0.091333
13167,0.091331
13168,0.091330
13169,0.091328
13170,0.091326
13171,0.091325
13172,0.091323
13173,0.091321
13174,0.091319
13175,0.091318
13176,0.091316
13177,0.091314
13178,0.091313
13179,0.091311
13180,0.091309
13181,0.091308
13182,0.091306
13183,0.091304
13184,0.091302
13185,0.091301
13186,0.091299
13187,0.091297
13188,0.091296
13189,0.091294
13190,0.091292
13191,0.091291
13192,0.091289
13193,0.091287
13194,0.091286
13195,0.091284
13196,0.091282
